id,published,name,gh_owner,gh_repo,purl,severity,categories,introduced_version,patched_version,dependents
RUSTSEC-2023-0044,2023-06-20T12:00:00Z,openssl,sfackler,rust-openssl,pkg:cargo/openssl,[],['memory-exposure'],0.0.0-0,0.10.55,"{'tokio-tls': {'downloads': 7645638, 'github_url': 'https://github.com/LucioFranco', 'version': '0.3.1'}, 'tokio-openssl': {'downloads': 5623499, 'github_url': 'https://github.com/sfackler', 'version': '0.6.3'}, 'sha1_smol': {'downloads': 14441029, 'github_url': 'https://github.com/mitsuhiko', 'version': '1.0.0'}, 'zuse': {'downloads': 412, 'github_url': 'https://github.com/19h', 'version': '0.5.0'}, 'native-tls': {'downloads': 21016337, 'github_url': 'https://github.com/sfackler', 'version': '0.2.11'}, 'tokio-native-tls': {'downloads': 15075655, 'github_url': 'https://github.com/Noah-Kennedy', 'version': '0.3.1'}, 'awc': {'downloads': 132034, 'github_url': 'https://github.com/robjtede', 'version': '3.2.0'}, 'actix-tls': {'downloads': 303329, 'github_url': 'https://github.com/robjtede', 'version': '3.1.1'}, 'rcgen': {'downloads': 185010, 'github_url': 'https://github.com/est31', 'version': '0.11.3'}, 'trust-dns-proto': {'downloads': 169396, 'github_url': 'https://github.com/bluejekyll', 'version': '0.23.2'}}"
RUSTSEC-2020-0154,2020-12-31T12:00:00Z,buffoon,carllerche,buffoon,pkg:cargo/buffoon,[],['memory-exposure'],0.0.0-0,,{}
RUSTSEC-2021-0148,2021-01-29T12:00:00Z,nphysics3d,dimforge,nphysic,pkg:cargo/nphysics3d,[],[],0.0.0-0,,"{'specs-physics': {'downloads': 1857, 'github_url': 'https://github.com/distransient', 'version': '0.3.0'}, 'amethyst_nphysics': {'downloads': 3072, 'github_url': 'https://github.com/AndreaCatania', 'version': '0.2.0'}, 'nphysics_testbed3d': {'downloads': 449, 'github_url': 'https://github.com/sebcrozet', 'version': '0.10.0'}, 'caper': {'downloads': 766, 'github_url': 'https://github.com/shockham', 'version': '0.13.0'}}"
RUSTSEC-2022-0058,2022-09-28T12:00:00Z,inconceivable,,,pkg:cargo/inconceivable,[],[],0.0.0-0,,{}
RUSTSEC-2020-0046,2020-01-08T12:00:00Z,actix-service,actix,actix-net,pkg:cargo/actix-service,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}]",['memory-corruption'],0.0.0-0,1.0.6,"{'actix-testing': {'downloads': 3246944, 'github_url': 'https://github.com/JohnTitor', 'version': '1.0.1'}, 'actix-connect': {'downloads': 2748101, 'github_url': 'https://github.com/robjtede', 'version': '2.0.0'}, 'actix-files': {'downloads': 1059531, 'github_url': 'https://github.com/robjtede', 'version': '0.6.2'}, 'actix-server': {'downloads': 1075365, 'github_url': 'https://github.com/robjtede', 'version': '2.3.0'}, 'actix-http': {'downloads': 1125111, 'github_url': 'https://github.com/robjtede', 'version': '3.4.0'}, 'awc': {'downloads': 132034, 'github_url': 'https://github.com/robjtede', 'version': '3.2.0'}, 'actix-web': {'downloads': 1116543, 'github_url': 'https://github.com/robjtede', 'version': '4.4.0'}, 'actix-tls': {'downloads': 303329, 'github_url': 'https://github.com/robjtede', 'version': '3.1.1'}, 'actix-session': {'downloads': 30399, 'github_url': 'https://github.com/robjtede', 'version': '0.8.0'}, 'actix-identity': {'downloads': 14551, 'github_url': 'https://github.com/robjtede', 'version': '0.6.0'}}"
RUSTSEC-2023-0013,2023-02-07T12:00:00Z,openssl-src,,,pkg:cargo/openssl-src,[],['denial-of-service'],300.0.0,300.0.12,"{'datachannel-sys': {'downloads': 95, 'github_url': 'https://github.com/lerouxrgd', 'version': '0.19.1'}, 'openssl-sys': {'downloads': 351923, 'github_url': 'https://github.com/alex', 'version': '0.9.96'}, 'tongsuo-sys': {'downloads': 489, 'github_url': 'https://github.com/zh-jq', 'version': '0.9.96'}, 'summa-core': {'downloads': 32, 'github_url': 'https://github.com/ppodolsky', 'version': '0.22.7'}}"
RUSTSEC-2020-0103,2020-12-31T12:00:00Z,autorand,mersinvald,autorand-rs,pkg:cargo/autorand,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H'}]",['memory-corruption'],0.0.0-0,0.2.3,"{'pristine-typescript-openrpc-server-client': {'downloads': 383, 'github_url': 'https://github.com/shanejonas', 'version': '1.1.3'}, 'enapi-client': {'downloads': 294, 'github_url': 'https://github.com/bakon11', 'version': '1.2.2'}, 'gsa-client': {'downloads': 384, 'github_url': 'https://github.com/GeoSkyGPS', 'version': '1.4.2'}, 'ethereum-json-rpc': {'downloads': 246, 'github_url': 'https://github.com/shanejonas', 'version': '1.3.12'}}"
RUSTSEC-2022-0023,2022-05-11T12:00:00Z,static_type_map,malobre,erased_set,pkg:cargo/static_type_map,[],[],0.0.0-0,,{}
RUSTSEC-2021-0076,2021-07-13T12:00:00Z,libsecp256k1,paritytech,libsecp256k1,pkg:cargo/libsecp256k1,[],['crypto-failure'],0.0.0-0,0.5.0,"{'solana-secp256k1-program': {'downloads': 1678, 'github_url': 'https://github.com/solana-grimes', 'version': '1.8.16'}, 'libp2p-identity': {'downloads': 45917, 'github_url': 'https://github.com/thomaseizinger', 'version': '0.2.8'}, 'smoldot': {'downloads': 73, 'github_url': 'https://github.com/tomaka', 'version': '0.14.0'}, 'sp-core': {'downloads': 1982, 'github_url': 'https://github.com/parity-crate-owner', 'version': '26.0.0'}, 'sp-io': {'downloads': 1890, 'github_url': 'https://github.com/parity-crate-owner', 'version': '28.0.0'}, 'solana-program': {'downloads': 663, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}, 'solana-sdk': {'downloads': 435, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}, 'solana-program-runtime': {'downloads': 335, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}, 'solana-bpf-loader-program': {'downloads': 117, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}, 'solana-runtime': {'downloads': 102, 'github_url': 'https://github.com/solana-grimes', 'version': '1.17.7'}}"
RUSTSEC-2021-0099,2021-08-25T12:00:00Z,cosmos_sdk,cosmos,cosmos-rust,pkg:cargo/cosmos_sdk,[],[],0.0.0-0,,{}
RUSTSEC-2021-0133,2021-12-25T12:00:00Z,cargo-download,Xion,cargo-downloa,pkg:cargo/cargo-download,[],[],0.0.0-0,,{}
RUSTSEC-2023-0068,2023-10-15T12:00:00Z,cocoon,fadeevab,cocoon,pkg:cargo/cocoon,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:H/PR:N/UI:N/S:C/C:L/I:L/A:N'}]",['crypto-failure'],0.0.0-0,0.4.0,"{'wayclip': {'downloads': 35, 'github_url': 'https://github.com/JoeyEamigh', 'version': '0.4.1'}}"
RUSTSEC-2019-0040,2019-06-20T12:00:00Z,boxfnonce,stbuehler,rust-boxfnonce,pkg:cargo/boxfnonce,[],[],0.0.0-0,,"{'swear': {'downloads': 538, 'github_url': ''}, 'better-web-view': {'downloads': 434, 'github_url': 'https://github.com/Firebain', 'version': '0.6.0'}, 'tauri-web-view': {'downloads': 4166, 'github_url': 'https://github.com/nothingismagick', 'version': '0.6.2'}, 'web-view': {'downloads': 28834, 'github_url': 'https://github.com/richardhozak', 'version': '0.7.3'}}"
RUSTSEC-2022-0074,2022-12-02T12:00:00Z,prettytable-rs,phsym,prettytable-rs,pkg:cargo/prettytable-rs,[],[],0.0.0-0,0.10.0,"{'shrust': {'downloads': 51781, 'github_url': 'https://github.com/phsym', 'version': '0.0.7'}, 'timed': {'downloads': 43934, 'github_url': 'https://github.com/y2kappa', 'version': '0.2.1'}, 'ffsend': {'downloads': 908, 'github_url': 'https://github.com/timvisee', 'version': '0.2.76'}, 'fastfield_codecs': {'downloads': 391922, 'github_url': 'https://github.com/PSeitz', 'version': '0.3.1'}, 'wrangler': {'downloads': 2383, 'github_url': 'https://github.com/jspspike', 'version': '1.21.0'}, 'prettydiff': {'downloads': 187413, 'github_url': 'https://github.com/romankoblov', 'version': '0.6.4'}, 'rua': {'downloads': 120, 'github_url': 'https://github.com/vn971', 'version': '0.19.9'}, 'rust_iso3166': {'downloads': 4038, 'github_url': 'https://github.com/zhangjiayin', 'version': '0.1.11'}, 'vrl': {'downloads': 3853, 'github_url': 'https://github.com/pront', 'version': '0.8.1'}, 'font-kit': {'downloads': 48, 'github_url': 'https://github.com/mrobinson', 'version': '0.12.0'}}"
RUSTSEC-2021-0021,2021-02-14T12:00:00Z,nb-connect,smol-rs,nb-connect,pkg:cargo/nb-connect,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],0.0.0-0,1.0.3,{}
RUSTSEC-2016-0005,2016-09-06T12:00:00Z,rust-crypto,DaGenix,rust-crypto,pkg:cargo/rust-crypto,[],[],0.0.0-0,0.2.37-0,"{'ntru': {'downloads': 3962, 'github_url': ''}, 'merkle-sha3': {'downloads': 42824, 'github_url': ''}, 'filebuffer': {'downloads': 53682, 'github_url': ''}, 'iron-hmac': {'downloads': 1287, 'github_url': ''}, 'fil-sapling-crypto': {'downloads': 298, 'github_url': 'https://github.com/dignifiedquire', 'version': '0.7.0'}, 'twapi-oauth': {'downloads': 79661, 'github_url': 'https://github.com/aoyagikouhei', 'version': '0.1.4'}, 'smtp': {'downloads': 3462, 'github_url': 'https://github.com/amousset', 'version': '0.3.2'}, 'cjson': {'downloads': 25861, 'github_url': 'https://github.com/radu-matei', 'version': '0.1.2'}, 'sawtooth-sabre': {'downloads': 1494, 'github_url': 'https://github.com/rbuysse', 'version': '0.8.1'}, 'merkle_light': {'downloads': 27562, 'github_url': 'https://github.com/sitano', 'version': '0.4.0'}}"
RUSTSEC-2020-0085,2020-12-07T12:00:00Z,safe_vault,maidsafe,sn_node,pkg:cargo/safe_vault,[],[],0.0.0-0,,{}
RUSTSEC-2019-0017,2019-09-01T12:00:00Z,once_cell,matklad,once_cell,pkg:cargo/once_cell,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],0.2.5,1.0.1,"{'thread_local': {'downloads': 25528859, 'github_url': 'https://github.com/Amanieu', 'version': '1.1.7'}, 'pin-project-lite': {'downloads': 11403998, 'github_url': 'https://github.com/taiki-e', 'version': '0.2.13'}, 'reqwest': {'downloads': 3450622, 'github_url': 'https://github.com/seanmonstar', 'version': '0.11.22'}, 'tracing-core': {'downloads': 4847627, 'github_url': 'https://github.com/hawkw', 'version': '0.1.32'}, 'regex': {'downloads': 7115906, 'github_url': 'https://github.com/BurntSushi', 'version': '1.10.2'}, 'which': {'downloads': 143365, 'github_url': 'https://github.com/Xaeroxe', 'version': '5.0.0'}, 'ahash': {'downloads': 2221802, 'github_url': 'https://github.com/tkaitchuck', 'version': '0.8.6'}, 'tracing-subscriber': {'downloads': 850442, 'github_url': 'https://github.com/hawkw', 'version': '0.3.18'}, 'openssl': {'downloads': 314016, 'github_url': 'https://github.com/alex', 'version': '0.10.60'}, 'rustix': {'downloads': 132838, 'github_url': 'https://github.com/sunfishcode', 'version': '0.38.26'}}"
RUSTSEC-2021-0037,2021-03-05T12:00:00Z,diesel,diesel-rs,diesel,pkg:cargo/diesel,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",['memory-corruption'],0.0.0-0,1.4.6,"{'r2d2-diesel': {'downloads': 182884, 'github_url': ''}, 'arraystring': {'downloads': 404723, 'github_url': ''}, 'ip_network': {'downloads': 2378036, 'github_url': 'https://github.com/JakubOnderka', 'version': '0.4.1'}, 'rocket_contrib': {'downloads': 151649, 'github_url': 'https://github.com/SergioBenitez', 'version': '0.4.11'}, 'migrations_macros': {'downloads': 687643, 'github_url': 'https://github.com/weiznich', 'version': '2.1.0'}, 'diesel_migrations': {'downloads': 687908, 'github_url': 'https://github.com/weiznich', 'version': '2.1.0'}, 'diesel-derive-newtype': {'downloads': 56110, 'github_url': 'https://github.com/quodlibetor', 'version': '2.1.0'}, 'diesel_cli': {'downloads': 70489, 'github_url': 'https://github.com/weiznich', 'version': '2.1.1'}, 'diesel-async': {'downloads': 49641, 'github_url': 'https://github.com/weiznich', 'version': '0.4.1'}, 'rust_decimal': {'downloads': 123205, 'github_url': 'https://github.com/paupino', 'version': '1.33.1'}}"
RUSTSEC-2022-0062,2022-10-24T12:00:00Z,matrix-sdk,matrix-org,matrix-rust-sdk,pkg:cargo/matrix-sdk,[],[],0.6.0,0.6.2,"{'rumatui': {'downloads': 320, 'github_url': 'https://github.com/DevinR528', 'version': '0.1.13-alpha'}, 'matrix-send': {'downloads': 250, 'github_url': 'https://github.com/tilosp', 'version': '0.2.1'}, 'mrsbfh': {'downloads': 166, 'github_url': 'https://github.com/MTRNord', 'version': '0.4.1'}, 'alerter': {'downloads': 160, 'github_url': 'https://github.com/ultram4rine', 'version': '0.3.2'}, 'uatu': {'downloads': 108, 'github_url': 'https://github.com/legoktm', 'version': '0.1.13'}, 'send_glitch': {'downloads': 100, 'github_url': 'https://github.com/blakehawkins', 'version': '0.4.0'}, 'mx-tester': {'downloads': 187, 'github_url': 'https://github.com/Yoric', 'version': '0.3.3'}, 'iamb': {'downloads': 599, 'github_url': 'https://github.com/ulyssa', 'version': '0.0.8'}, 'matrix-commander': {'downloads': 128, 'github_url': 'https://github.com/8go', 'version': '0.3.0'}, 'pass-it-on': {'downloads': 46, 'github_url': 'https://github.com/kwheelans', 'version': '0.9.0'}}"
RUSTSEC-2020-0139,2020-12-09T12:00:00Z,dces,,,pkg:cargo/dces,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H'}]","['memory-corruption', 'thread-safety']",0.0.0-0,,"{'orbtk-tree': {'downloads': 8241, 'github_url': 'https://github.com/FloVanGH', 'version': '0.3.1-alpha3'}, 'orbtk-api': {'downloads': 7938, 'github_url': 'https://github.com/FloVanGH', 'version': '0.3.1-alpha3'}, 'orbtk-core': {'downloads': 1221, 'github_url': 'https://github.com/FloVanGH', 'version': '0.3.1-alpha4'}, 'orbtk-widgets': {'downloads': 990, 'github_url': 'https://github.com/FloVanGH', 'version': '0.3.1-alpha4'}}"
RUSTSEC-2020-0093,2020-12-17T12:00:00Z,async-h1,http-rs,async-h1,pkg:cargo/async-h1,[],[],0.0.0-0,2.3.0,"{'http-service-h1': {'downloads': 26939, 'github_url': 'https://github.com/yoshuawuyts', 'version': '0.1.0'}, 'tide': {'downloads': 786411, 'github_url': 'https://github.com/yoshuawuyts', 'version': '0.16.0'}, 'tide-rustls': {'downloads': 41688, 'github_url': 'https://github.com/jbr', 'version': '0.3.0'}, 'tide-openssl': {'downloads': 29803, 'github_url': 'https://github.com/victorcwai', 'version': '0.1.1'}, 'http-client': {'downloads': 1221547, 'github_url': 'https://github.com/Fishrock123', 'version': '6.5.3'}, 'smol': {'downloads': 1236493, 'github_url': 'https://github.com/taiki-e', 'version': '1.3.0'}, 'tide-compress': {'downloads': 8227, 'github_url': 'https://github.com/Fishrock123', 'version': '0.11.0'}, 'sendgrid-async': {'downloads': 11013, 'github_url': 'https://github.com/nacardin', 'version': '0.1.1'}, 'generic-async-http-client': {'downloads': 1069, 'github_url': 'https://github.com/User65k', 'version': '0.4.0'}, 'geph4-client': {'downloads': 214, 'github_url': 'https://github.com/nullchinchilla', 'version': '4.10.1'}}"
RUSTSEC-2023-0029,2023-03-24T12:00:00Z,nats,,,pkg:cargo/nats,[],['crypto-failure'],0.9.0,0.24.1,"{'kooka_lib_messenger': {'downloads': 891, 'github_url': 'https://github.com/olex-green', 'version': '0.1.2'}, 'gantryclient': {'downloads': 309, 'github_url': 'https://github.com/autodidaddict', 'version': '0.1.0'}, 'latticeclient': {'downloads': 1012, 'github_url': 'https://github.com/wasmcloud-automation', 'version': '0.4.0'}, 'wascc-host': {'downloads': 529, 'github_url': 'https://github.com/autodidaddict', 'version': '0.14.0'}, 'wasmcloud-nats-kvcache': {'downloads': 3002, 'github_url': 'https://github.com/wasmcloud-automation', 'version': '0.5.1'}, 'stan': {'downloads': 6394, 'github_url': 'https://github.com/Jell', 'version': '0.0.16'}, 'wasmcloud-host': {'downloads': 579, 'github_url': 'https://github.com/wasmcloud-automation', 'version': '0.19.0'}, 'tokio-cron-scheduler': {'downloads': 68757, 'github_url': 'https://github.com/mvniekerk', 'version': '0.9.4'}, 'cloudevents-sdk': {'downloads': 44855, 'github_url': 'https://github.com/cncfcloudevents', 'version': '0.7.0'}, 'nats': {'downloads': 1117, 'github_url': 'https://github.com/Jarema', 'version': '0.24.1'}}"
RUSTSEC-2019-0001,2019-04-27T12:00:00Z,ammonia,rust-ammonia,ammonia,pkg:cargo/ammonia,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",[],0.0.0-0,2.1.0,"{'artifact_serde': {'downloads': 1100, 'github_url': ''}, 'fluminurs': {'downloads': 245, 'github_url': 'https://github.com/indocomsoft', 'version': '1.1.8'}, 'mdzk': {'downloads': 227, 'github_url': 'https://github.com/ratsclub', 'version': '0.5.2'}, 'malvolio': {'downloads': 243, 'github_url': 'https://github.com/teymour-aldridge', 'version': '0.4.1'}, 'himalaya-lib': {'downloads': 91, 'github_url': 'https://github.com/soywod', 'version': '0.6.1'}, 'mdbook-dtmo': {'downloads': 58, 'github_url': 'https://github.com/badboy', 'version': '0.15.1'}, 'pimalaya-email': {'downloads': 42, 'github_url': 'https://github.com/soywod', 'version': '0.15.0'}, 'html2pango': {'downloads': 2671, 'github_url': 'https://github.com/jsparber', 'version': '0.6.0'}, 'ap-relay': {'downloads': 35, 'github_url': 'https://github.com/asonix', 'version': '0.3.105'}, 'mdbook': {'downloads': 3901, 'github_url': 'https://github.com/rust-lang-owner', 'version': '0.4.36'}}"
RUSTSEC-2021-0060,2021-04-29T12:00:00Z,aes-soft,RustCrypto,block-ciphers,pkg:cargo/aes-soft,[],[],0.0.0-0,,"{'buttercup-crypto': {'downloads': 447, 'github_url': ''}, 'rcmixed': {'downloads': 385, 'github_url': 'https://github.com/sunhuachuang', 'version': '0.0.2'}, 'lpc55s6x-hal': {'downloads': 331, 'github_url': 'https://github.com/nickray', 'version': '0.0.2'}, 'lora-wan': {'downloads': 283, 'github_url': 'https://github.com/pixelspark', 'version': '0.1.2'}, 'wxcrypt': {'downloads': 332, 'github_url': 'https://github.com/gq3171', 'version': '0.2.3'}, 'rust-aes-proofs': {'downloads': 240, 'github_url': 'https://github.com/nazar-pc', 'version': '0.2.0'}, 'asuran-core': {'downloads': 822, 'github_url': 'https://github.com/nmccarty', 'version': '0.1.6'}, 'smmdb': {'downloads': 537, 'github_url': 'https://github.com/Tarnadas', 'version': '1.4.2'}, 'amiibo': {'downloads': 130, 'github_url': 'https://github.com/jozz024', 'version': '0.2.0'}, 'milenage': {'downloads': 674, 'github_url': 'https://github.com/olivierlemoal', 'version': '0.1.4'}}"
RUSTSEC-2022-0035,2022-08-01T12:00:00Z,websocket,websockets-rs,rust-websocket,pkg:cargo/websocket,[],['denial-of-service'],0.0.0-0,0.26.5,"{'mould': {'downloads': 3533, 'github_url': ''}, 'minutiae': {'downloads': 450, 'github_url': 'https://github.com/Ameobea', 'version': '0.12.2'}, 'cargo-web': {'downloads': 43511, 'github_url': 'https://github.com/koute', 'version': '0.6.26'}, 'exonum-explorer-service': {'downloads': 3904, 'github_url': 'https://github.com/aleksuss', 'version': '1.0.0'}, 'discord': {'downloads': 3970, 'github_url': 'https://github.com/SpaceManiac', 'version': '0.8.1'}, 'tetsy-jsonrpc-client-transports': {'downloads': 7507, 'github_url': 'https://github.com/marlonhanks', 'version': '15.1.0'}, 'jsonrpc-client-transports': {'downloads': 1155409, 'github_url': 'https://github.com/Xanewok', 'version': '18.0.0'}, 'ffsend-api': {'downloads': 7668, 'github_url': 'https://github.com/timvisee', 'version': '0.7.3'}, 'wsrpc': {'downloads': 2607, 'github_url': 'https://github.com/rkuhn', 'version': '0.2.1'}, 'websocat': {'downloads': 1998, 'github_url': 'https://github.com/vi', 'version': '1.12.0'}}"
RUSTSEC-2021-0125,2021-11-14T12:00:00Z,simple_asn1,acw,simple_asn1,pkg:cargo/simple_asn1,[],['denial-of-service'],0.6.0,0.6.1,"{'rsa-export': {'downloads': 25172, 'github_url': 'https://github.com/aumetra', 'version': '0.3.3'}, 'rsa-der': {'downloads': 41019, 'github_url': 'https://github.com/caelunshun', 'version': '0.3.0'}, 'jsonwebtokens': {'downloads': 39748, 'github_url': 'https://github.com/rib', 'version': '1.2.0'}, 'spiffe': {'downloads': 345, 'github_url': 'https://github.com/maxlambrecht', 'version': '0.4.0'}, 'surrealdb-jsonwebtoken': {'downloads': 22173, 'github_url': 'https://github.com/rushmorem', 'version': '8.3.0-surreal.1'}, 'tor-llcrypto': {'downloads': 1285, 'github_url': 'https://github.com/nmathewson', 'version': '0.5.6'}, 'sshcerts': {'downloads': 219, 'github_url': 'https://github.com/obelisk', 'version': '0.12.1'}, 'ic-agent': {'downloads': 95, 'github_url': 'https://github.com/lwshang', 'version': '0.31.0'}, 'ic-identity-hsm': {'downloads': 54, 'github_url': 'https://github.com/lwshang', 'version': '0.31.0'}, 'jsonwebtoken': {'downloads': 6538, 'github_url': 'https://github.com/Keats', 'version': '9.2.0'}}"
RUSTSEC-2022-0034,2022-07-22T12:00:00Z,pkcs11,mheese,rust-pkcs11,pkg:cargo/pkcs11,[],"['code-execution', 'memory-corruption', 'crypto-failure']",0.0.0-0,,"{'ehsm': {'downloads': 223, 'github_url': 'https://github.com/kobusgrobler', 'version': '0.1.1'}, 'pkcs11-uri': {'downloads': 6372, 'github_url': 'https://github.com/nickray', 'version': '0.1.3'}, 'lpc55': {'downloads': 3475, 'github_url': 'https://github.com/nickray', 'version': '0.2.1'}, 'tpm-change-pin': {'downloads': 65, 'github_url': 'https://github.com/srwalter', 'version': '0.1.0'}, 'ic-identity-hsm': {'downloads': 54, 'github_url': 'https://github.com/lwshang', 'version': '0.31.0'}}"
