id,published,name,gh_owner,gh_repo,purl,severity,categories_vuln,categories_package,github_link,introduced_version,patched_version,dependents
RUSTSEC-2023-0040,2023-06-01T12:00:00Z,users,ogham,rust-users,pkg:cargo/users,[],[],[],https://github.com/ogham/rust-users,0.0.0-0,,"{'exa': {'downloads': 126191, 'github_url': 'https://github.com/ogham/exa', 'categories': ['command-line-utilities'], 'version': '0.10.1'}, 'scriptisto': {'downloads': 202, 'github_url': 'https://github.com/igor-petruk/scriptisto', 'categories': ['development-tools::build-utils', 'command-line-utilities'], 'version': '2.1.1'}, 'fselect': {'downloads': 729, 'github_url': 'https://github.com/jhspetersson/fselect', 'categories': ['filesystem', 'command-line-interface', 'command-line-utilities'], 'version': '0.8.4'}, 'remotefs-ssh': {'downloads': 2920, 'github_url': 'https://github.com/veeso/remotefs-rs-ssh', 'categories': ['network-programming'], 'version': '0.2.1'}, 'is-root': {'downloads': 3428, 'github_url': 'https://gitlab.com/caralice/is-root', 'categories': ['os::unix-apis', 'os', 'os::windows-apis'], 'version': '0.1.3'}, 'lsd': {'downloads': 6988, 'github_url': 'https://github.com/lsd-rs/lsd', 'categories': ['command-line-utilities'], 'version': '1.0.0'}, 'solana-sys-tuner': {'downloads': 172, 'github_url': 'https://github.com/solana-labs/solana', 'categories': [], 'version': '1.14.29'}, 'fd-find': {'downloads': 18022, 'github_url': 'https://github.com/sharkdp/fd', 'categories': ['command-line-utilities'], 'version': '8.7.1'}, 'pam': {'downloads': 64, 'github_url': 'https://github.com/1wilkens/pam/', 'categories': ['authentication'], 'version': '0.8.0'}, 'test-with': {'downloads': 716, 'github_url': 'https://github.com/yanganto/test-with', 'categories': ['development-tools'], 'version': '0.12.1'}}"
RUSTSEC-2020-0015,2020-04-25T12:00:00Z,openssl-src,,,pkg:cargo/openssl-src,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['denial-of-service'],[],https://github.com/alexcrichton/openssl-src-rs,111.6.0,111.9.0,"{'datachannel-sys': {'downloads': 98, 'github_url': 'https://github.com/lerouxrgd/datachannel-rs', 'categories': ['network-programming'], 'version': '0.19.1'}, 'openssl-sys': {'downloads': 370979, 'github_url': 'https://github.com/sfackler/rust-openssl', 'categories': ['external-ffi-bindings', 'cryptography'], 'version': '0.9.96'}, 'tongsuo-sys': {'downloads': 489, 'github_url': 'https://github.com/zh-jq/rust-tongsuo', 'categories': ['external-ffi-bindings', 'cryptography'], 'version': '0.9.96'}, 'summa-core': {'downloads': 32, 'github_url': None, 'categories': [], 'version': '0.22.7'}}"
RUSTSEC-2020-0146,2020-04-09T12:00:00Z,generic-array,fizyk20,generic-array,pkg:cargo/generic-array,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H'}]",['memory-corruption'],"['no-std', 'data-structures']",https://github.com/fizyk20/generic-array.git,0.13.0,0.13.3,"{'crypto-mac': {'downloads': 16980798, 'github_url': 'https://github.com/RustCrypto/traits', 'categories': ['cryptography', 'no-std'], 'version': '0.11.1'}, 'inout': {'downloads': 15534639, 'github_url': 'https://github.com/RustCrypto/utils', 'categories': [], 'version': '0.1.3'}, 'crypto-common': {'downloads': 52805023, 'github_url': 'https://github.com/RustCrypto/traits', 'categories': ['no-std', 'cryptography'], 'version': '0.1.6'}, 'block-buffer': {'downloads': 28943792, 'github_url': 'https://github.com/RustCrypto/utils', 'categories': ['no-std', 'cryptography'], 'version': '0.10.4'}, 'block-padding': {'downloads': 1965843, 'github_url': 'https://github.com/RustCrypto/utils', 'categories': ['no-std', 'cryptography'], 'version': '0.3.3'}, 'aead': {'downloads': 4705772, 'github_url': 'https://github.com/RustCrypto/traits', 'categories': ['no-std', 'cryptography'], 'version': '0.5.2'}, 'sec1': {'downloads': 2301565, 'github_url': 'https://github.com/RustCrypto/formats/tree/master/sec1', 'categories': ['cryptography', 'encoding', 'parser-implementations', 'data-structures', 'no-std'], 'version': '0.7.3'}, 'crypto-bigint': {'downloads': 200646, 'github_url': 'https://github.com/RustCrypto/crypto-bigint', 'categories': ['algorithms', 'no-std', 'cryptography', 'mathematics', 'data-structures'], 'version': '0.5.5'}, 'elliptic-curve': {'downloads': 148922, 'github_url': 'https://github.com/RustCrypto/traits/tree/master/elliptic-curve', 'categories': ['no-std', 'cryptography'], 'version': '0.13.8'}, 'parity-scale-codec': {'downloads': 24404, 'github_url': 'https://github.com/paritytech/parity-scale-codec', 'categories': ['encoding'], 'version': '3.6.9'}}"
RUSTSEC-2020-0003,2020-01-20T12:00:00Z,rust_sodium,maidsafe,rust_sodium,pkg:cargo/rust_sodium,[],[],['cryptography'],https://github.com/maidsafe/rust_sodium,0.0.0-0,0.10.3-0,"{'rncryptor': {'downloads': 822, 'github_url': 'https://github.com/RNCryptor/rncryptor-rs.git', 'categories': [], 'version': '0.1.0'}, 'secure_serialisation': {'downloads': 1235, 'github_url': 'https://github.com/maidsafe/secure_serialisation', 'categories': [], 'version': '0.5.0'}, 'bincrypt': {'downloads': 510, 'github_url': 'https://github.com/frk1/bincrypt', 'categories': ['command-line-utilities'], 'version': '0.3.1'}, 'p2p': {'downloads': 562, 'github_url': 'https://github.com/ustulation/p2p', 'categories': [], 'version': '0.6.0'}, 'holochain_sodium': {'downloads': 344, 'github_url': 'https://github.com/holochain/lib3h', 'categories': ['cryptography'], 'version': '0.0.1-alpha1'}, 'crust': {'downloads': 3208, 'github_url': 'https://github.com/maidsafe/crust', 'categories': [], 'version': '0.32.1'}, 'safe_crypto': {'downloads': 2781, 'github_url': 'https://github.com/maidsafe/safe_crypto', 'categories': [], 'version': '0.8.0'}, 'routing': {'downloads': 3482, 'github_url': 'https://github.com/maidsafe/routing', 'categories': [], 'version': '0.37.1'}, 'rust-blockchain': {'downloads': 209, 'github_url': 'https://github.com/j0fiN/rust-blockchain', 'categories': ['cryptography::cryptocurrencies', 'development-tools'], 'version': '0.1.0'}, 'fcp_cryptoauth': {'downloads': 236, 'github_url': 'https://github.com/rust-fcp/rust-fcp-cryptoauth', 'categories': [], 'version': '0.4.0'}}"
RUSTSEC-2023-0056,2023-09-01T12:00:00Z,vm-memory,rust-vmm,vm-memory,rust-vmm,vm-memory,pkg:cargo/vm-memory,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:H/PR:N/UI:R/S:U/C:N/I:N/A:L'}]",['memory-exposure'],['memory-management'],https://github.com/rust-vmm/vm-memory,0.0.0-0,0.12.2,"{'nydus-blobfs': {'downloads': 20651, 'github_url': 'https://github.com/dragonflyoss/image-service', 'categories': [], 'version': '0.2.0'}, 'dbs-address-space': {'downloads': 6852, 'github_url': 'https://github.com/openanolis/dragonball-sandbox', 'categories': [], 'version': '0.3.0'}, 'dbs-arch': {'downloads': 20070, 'github_url': 'https://github.com/openanolis/dragonball-sandbox', 'categories': [], 'version': '0.2.3'}, 'nydus-storage': {'downloads': 21323, 'github_url': 'https://github.com/dragonflyoss/image-service', 'categories': [], 'version': '0.6.4'}, 'nydus-rafs': {'downloads': 21031, 'github_url': 'https://github.com/dragonflyoss/image-service', 'categories': [], 'version': '0.3.2'}, 'linux-loader': {'downloads': 90186, 'github_url': 'https://github.com/rust-vmm/linux-loader', 'categories': [], 'version': '0.10.0'}, 'fuse-backend-rs': {'downloads': 128, 'github_url': 'https://github.com/cloud-hypervisor/fuse-backend-rs', 'categories': ['os::linux-apis', 'filesystem'], 'version': '0.11.0'}, 'virtio-queue': {'downloads': 6177, 'github_url': 'https://github.com/rust-vmm/vm-virtio', 'categories': [], 'version': '0.10.0'}, 'vhost': {'downloads': 62939, 'github_url': 'https://github.com/rust-vmm/vhost', 'categories': [], 'version': '0.9.0'}, 'vhost-user-backend': {'downloads': 5305, 'github_url': 'https://github.com/rust-vmm/vhost', 'categories': [], 'version': '0.11.0'}}"
RUSTSEC-2021-0048,2021-02-19T12:00:00Z,stackvector,Alexhuszagh,rust-stackvector,pkg:cargo/stackvector,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L'}]",['memory-corruption'],['data-structures'],https://github.com/Alexhuszagh/rust-stackvector,0.0.0-0,1.0.9,{}
RUSTSEC-2020-0111,2020-11-10T12:00:00Z,may_queue,Xudong-Huang,may,pkg:cargo/may_queue,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H'}]","['memory-corruption', 'thread-safety']",['concurrency'],https://github.com/Xudong-Huang/may.git,0.0.0-0,,"{'may': {'downloads': 1779, 'github_url': 'https://github.com/Xudong-Huang/may.git', 'categories': ['concurrency'], 'version': '0.3.42'}}"
RUSTSEC-2019-0029,2019-10-22T12:00:00Z,chacha20,RustCrypto,stream-ciphers,pkg:cargo/chacha20,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N'}]",['crypto-failure'],"['no-std', 'cryptography']",https://github.com/RustCrypto/stream-ciphers,0.0.0-0,0.2.3,"{'chacha20poly1305': {'downloads': 2120687, 'github_url': 'https://github.com/RustCrypto/AEADs/tree/master/chacha20poly1305', 'categories': ['no-std', 'cryptography'], 'version': '0.10.1'}, 'crypto_secretbox': {'downloads': 128983, 'github_url': 'https://github.com/RustCrypto/nacl-compat/tree/master/crypto_secretbox', 'categories': ['no-std', 'cryptography'], 'version': '0.1.1'}, 'zcash_note_encryption': {'downloads': 63771, 'github_url': 'https://github.com/zcash/librustzcash', 'categories': ['cryptography::cryptocurrencies'], 'version': '0.4.0'}, 'ssh-cipher': {'downloads': 66899, 'github_url': 'https://github.com/RustCrypto/SSH/tree/master/ssh-cipher', 'categories': ['no-std', 'cryptography'], 'version': '0.2.0'}, 'crypto_box': {'downloads': 32577, 'github_url': 'https://github.com/RustCrypto/nacl-compat/tree/master/crypto_box', 'categories': ['no-std', 'cryptography'], 'version': '0.9.1'}, 'cosmian_crypto_core': {'downloads': 8753, 'github_url': 'https://github.com/Cosmian/crypto_core/', 'categories': ['cryptography'], 'version': '9.3.0'}, 'storage-proofs-porep': {'downloads': 2730, 'github_url': 'https://github.com/filecoin-project/rust-fil-proofs', 'categories': [], 'version': '16.1.0'}, 'smoldot': {'downloads': 74, 'github_url': 'https://github.com/smol-dot/smoldot', 'categories': [], 'version': '0.14.0'}, 'russh': {'downloads': 46, 'github_url': 'https://github.com/warp-tech/russh', 'categories': [], 'version': '0.40.0'}, 'shadowsocks-crypto': {'downloads': 162, 'github_url': 'https://github.com/shadowsocks/shadowsocks-crypto', 'categories': [], 'version': '0.5.4'}}"
RUSTSEC-2023-0001,2023-01-04T12:00:00Z,tokio,tokio-rs,tokio,tokio-rs,tokio,pkg:cargo/tokio,[],[],"['asynchronous', 'network-programming']",https://github.com/tokio-rs/tokio,1.21.0,1.23.1,"{'tower-service': {'downloads': 44888897, 'github_url': 'https://github.com/tower-rs/tower', 'categories': ['asynchronous', 'network-programming'], 'version': '0.3.2'}, 'tokio-rustls': {'downloads': 9633475, 'github_url': 'https://github.com/rustls/tokio-rustls', 'categories': ['asynchronous', 'cryptography', 'network-programming'], 'version': '0.24.1'}, 'reqwest': {'downloads': 3479494, 'github_url': 'https://github.com/seanmonstar/reqwest', 'categories': ['web-programming::http-client', 'wasm'], 'version': '0.11.22'}, 'tokio-util': {'downloads': 2801674, 'github_url': 'https://github.com/tokio-rs/tokio', 'categories': ['asynchronous'], 'version': '0.7.10'}, 'futures-util': {'downloads': 3579389, 'github_url': 'https://github.com/rust-lang/futures-rs', 'categories': [], 'version': '0.3.29'}, 'futures': {'downloads': 2768264, 'github_url': 'https://github.com/rust-lang/futures-rs', 'categories': ['asynchronous'], 'version': '0.3.29'}, 'tokio-macros': {'downloads': 1607938, 'github_url': 'https://github.com/tokio-rs/tokio', 'categories': ['asynchronous'], 'version': '2.2.0'}, 'tracing-subscriber': {'downloads': 871469, 'github_url': 'https://github.com/tokio-rs/tracing', 'categories': ['development-tools::profiling', 'asynchronous', 'development-tools::debugging'], 'version': '0.3.18'}, 'h2': {'downloads': 39989, 'github_url': 'https://github.com/hyperium/h2', 'categories': ['web-programming', 'network-programming', 'asynchronous'], 'version': '0.4.0'}, 'hyper': {'downloads': 44804, 'github_url': 'https://github.com/hyperium/hyper', 'categories': ['web-programming::http-server', 'web-programming::http-client', 'network-programming'], 'version': '1.0.1'}}"
RUSTSEC-2021-0087,2021-01-07T12:00:00Z,columnar,frankmcsherry,columnar,pkg:cargo/columnar,[],['memory-exposure'],[],https://github.com/frankmcsherry/columnar.git,0.0.0-0,,{}
RUSTSEC-2018-0015,2018-11-19T12:00:00Z,term,Stebalien,term,pkg:cargo/term,[],[],['command-line-interface'],https://github.com/Stebalien/term,0.0.0-0,0.6.2-0,"{'syntex_errors': {'downloads': 452024, 'github_url': 'https://github.com/serde-rs/syntex', 'categories': [], 'version': '0.59.1'}, 'difference': {'downloads': 18125567, 'github_url': 'https://github.com/johannhof/difference.rs', 'categories': ['text-processing', 'development-tools::testing'], 'version': '2.0.0'}, 'ascii-canvas': {'downloads': 5970774, 'github_url': 'https://github.com/nikomatsakis/ascii-canvas', 'categories': [], 'version': '3.0.0'}, 'parity-ws': {'downloads': 526460, 'github_url': 'https://github.com/paritytech/ws-rs', 'categories': [], 'version': '0.11.1'}, 'ws': {'downloads': 142615, 'github_url': 'https://github.com/housleyjk/ws-rs', 'categories': [], 'version': '0.9.2'}, 'slog-term': {'downloads': 4229595, 'github_url': 'https://github.com/slog-rs/term', 'categories': [], 'version': '2.9.0'}, 'prettytable-rs': {'downloads': 1339533, 'github_url': 'https://github.com/phsym/prettytable-rs', 'categories': ['command-line-interface'], 'version': '0.10.0'}, 'tester': {'downloads': 138553, 'github_url': 'https://github.com/messense/rustc-test', 'categories': [], 'version': '0.9.1'}, 'lalrpop': {'downloads': 902882, 'github_url': 'https://github.com/lalrpop/lalrpop', 'categories': ['parsing'], 'version': '0.20.0'}, 'png': {'downloads': 1440566, 'github_url': 'https://github.com/image-rs/image-png.git', 'categories': ['multimedia::images'], 'version': '0.17.10'}}"
RUSTSEC-2021-0068,2021-05-19T12:00:00Z,iced-x86,icedland,iced,pkg:cargo/iced-x86,[],[],"['wasm', 'encoding', 'development-tools::debugging', 'hardware-support', 'no-std']",https://github.com/icedland/iced,0.0.0-0,1.10.4-0,"{'scanflow': {'downloads': 359, 'github_url': 'https://github.com/h33p/scanflow', 'categories': ['parsing', 'os', 'memory-management'], 'version': '0.1.1'}, 'faithe': {'downloads': 362, 'github_url': 'https://github.com/sy1ntexx/faithe', 'categories': [], 'version': '0.8.0'}, 'mijit': {'downloads': 63, 'github_url': 'https://github.com/apt1002/mijit/', 'categories': [], 'version': '0.2.4'}, 'dll-syringe': {'downloads': 1262, 'github_url': 'https://github.com/OpenByteDev/dll-syringe', 'categories': [], 'version': '0.15.2'}, 'steg86': {'downloads': 243, 'github_url': 'https://github.com/woodruffw/steg86', 'categories': ['encoding', 'command-line-utilities'], 'version': '0.2.1'}, 'ropr': {'downloads': 437, 'github_url': 'https://github.com/Ben-Lichtman/ropr', 'categories': [], 'version': '0.2.25'}, 'ilhook': {'downloads': 119, 'github_url': 'https://github.com/regomne/ilhook-rs', 'categories': ['hardware-support'], 'version': '2.1.0'}, 'libscemu': {'downloads': 47, 'github_url': 'https://github.com/sha0coder/libscemu', 'categories': [], 'version': '0.13.7'}, 'xgadget': {'downloads': 47, 'github_url': 'https://github.com/entropic-security/xgadget', 'categories': ['algorithms', 'command-line-utilities', 'development-tools'], 'version': '0.11.1'}, 'macroassembler': {'downloads': 30, 'github_url': 'https://github.com/playxe/masm-rs', 'categories': [], 'version': '1.0.5'}}"
RUSTSEC-2020-0023,2020-02-11T12:00:00Z,rulinalg,AtheMathmo,rulinalg,pkg:cargo/rulinalg,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],[],https://github.com/AtheMathmo/rulinalg,0.4.0,,"{'rusty-machine': {'downloads': 53459, 'github_url': 'https://github.com/AtheMathmo/rusty-machine', 'categories': [], 'version': '0.5.4'}, 'linearkalman': {'downloads': 3657, 'github_url': 'https://github.com/rbagd/rust-linearkalman', 'categories': [], 'version': '0.1.3'}, 'electro': {'downloads': 800, 'github_url': 'https://gitlab.com/bright-star/electro', 'categories': [], 'version': '0.9.3'}, 'rustneat': {'downloads': 1235, 'github_url': 'https://github.com/TLmaK0/rustneat', 'categories': [], 'version': '0.2.1'}, 'crate-race': {'downloads': 455, 'github_url': 'https://github.com/veniamin-ilmer/crate-race', 'categories': [], 'version': '1.1.2'}, 'cipher-crypt': {'downloads': 1163, 'github_url': 'https://github.com/arosspope/cipher-crypt.git', 'categories': ['cryptography', 'algorithms'], 'version': '0.18.0'}, 'vega_lite_3': {'downloads': 522, 'github_url': 'https://github.com/procyon-rs/vega_lite_3.rs', 'categories': ['visualization'], 'version': '0.3.1'}, 'imgproc-rs': {'downloads': 291, 'github_url': 'https://github.com/tiffany1618/imgproc-rs', 'categories': ['multimedia::images'], 'version': '0.3.0'}, 'vega_lite_5': {'downloads': 805, 'github_url': 'https://github.com/procyon-rs/vega_lite_4.rs', 'categories': ['visualization'], 'version': '0.7.0'}, 'vega_lite_4': {'downloads': 183, 'github_url': 'https://github.com/procyon-rs/vega_lite_4.rs', 'categories': ['visualization'], 'version': '0.7.0'}}"
RUSTSEC-2017-0007,2017-04-17T12:00:00Z,lz4-compress,,,pkg:cargo/lz4-compress,[],[],[],https://github.com/ticki/tfs,0.0.0-0,,"{'twist-lz4': {'downloads': 805, 'github_url': 'https://github.com/rustyhorde/twist-lz4', 'categories': [], 'version': '0.3.1'}, 'net-sync': {'downloads': 308, 'github_url': 'https://github.com/entity-sync-rs/net-sync', 'categories': [], 'version': '0.0.1'}, 'cdrs-async': {'downloads': 364, 'github_url': 'https://github.com/AlexPikalov/cdrs-async', 'categories': [], 'version': '0.1.0-alpha.0'}, 'cdrs': {'downloads': 27789, 'github_url': 'https://github.com/AlexPikalov/cdrs', 'categories': [], 'version': '2.3.3'}, 'rustpython-bytecode': {'downloads': 2122, 'github_url': 'https://github.com/RustPython/RustPython', 'categories': [], 'version': '0.1.2'}, 'cdrs_temp': {'downloads': 275, 'github_url': 'https://github.com/AlexPikalov/cdrs', 'categories': [], 'version': '0.1.0'}, 'root-io': {'downloads': 798, 'github_url': 'https://github.com/cbourjau/alice-rs', 'categories': ['science', 'data-structures', 'parser-implementations'], 'version': '0.3.0'}, 'lz4_flex': {'downloads': 992764, 'github_url': 'https://github.com/pseitz/lz4_flex', 'categories': [], 'version': '0.11.1'}, 'hpk': {'downloads': 46, 'github_url': 'https://github.com/nickelc/hpk', 'categories': ['command-line-utilities'], 'version': '0.3.12'}}"
RUSTSEC-2020-0166,2020-09-04T12:00:00Z,personnummer,personnummer,rust,pkg:cargo/personnummer,[],[],[],https://github.com/personnummer/rust,0.0.0-0,3.0.1,"{'organisationsnummer': {'downloads': 67, 'github_url': 'https://github.com/organisationsnummer/rust', 'categories': [], 'version': '1.0.0'}}"
RUSTSEC-2022-0085,2022-09-29T12:00:00Z,matrix-sdk-crypto,matrix-org,matrix-rust-sdk,matrix-org,matrix-rust-sdk,pkg:cargo/matrix-sdk-crypto,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N'}]",[],[],https://github.com/matrix-org/matrix-rust-sdk,0.0.0-0,0.6.0,"{'matrix-sdk-sql': {'downloads': 254, 'github_url': 'https://github.com/DarkKirb/matrix-sdk-statestore-sql', 'categories': ['database', 'caching'], 'version': '0.1.0-beta.2'}, 'matrix-sdk-indexeddb': {'downloads': 16161, 'github_url': 'https://github.com/matrix-org/matrix-rust-sdk', 'categories': [], 'version': '0.2.0'}, 'matrix-sdk-sled': {'downloads': 16371, 'github_url': 'https://github.com/matrix-org/matrix-rust-sdk', 'categories': [], 'version': '0.2.0'}, 'matrix-sdk-base': {'downloads': 16266, 'github_url': 'https://github.com/matrix-org/matrix-rust-sdk', 'categories': [], 'version': '0.6.1'}}"
RUSTSEC-2019-0009,2019-06-06T12:00:00Z,smallvec,servo,rust-smallvec,pkg:cargo/smallvec,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H'}]",[],['data-structures'],https://github.com/servo/rust-smallvec,0.6.5,0.6.10,"{'tinyvec': {'downloads': 63276164, 'github_url': 'https://github.com/Lokathor/tinyvec', 'categories': ['data-structures', 'no-std'], 'version': '1.6.0'}, 'bs58': {'downloads': 1769966, 'github_url': 'https://github.com/Nullus157/bs58-rs', 'categories': [], 'version': '0.5.0'}, 'addr2line': {'downloads': 8293563, 'github_url': 'https://github.com/gimli-rs/addr2line', 'categories': ['development-tools::debugging'], 'version': '0.21.0'}, 'actix-http': {'downloads': 1129064, 'github_url': 'https://github.com/actix/actix-web.git', 'categories': ['network-programming', 'asynchronous', 'web-programming::http-server', 'web-programming::websocket'], 'version': '3.4.0'}, 'actix-web': {'downloads': 1120473, 'github_url': 'https://github.com/actix/actix-web.git', 'categories': ['network-programming', 'asynchronous', 'web-programming::websocket', 'web-programming::http-server'], 'version': '4.4.0'}, 'parking_lot_core': {'downloads': 4638636, 'github_url': 'https://github.com/Amanieu/parking_lot', 'categories': ['concurrency'], 'version': '0.9.9'}, 'trust-dns-proto': {'downloads': 170654, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'trust-dns-resolver': {'downloads': 150673, 'github_url': 'https://github.com/bluejekyll/trust-dns', 'categories': ['network-programming'], 'version': '0.23.2'}, 'tracing-opentelemetry': {'downloads': 72407, 'github_url': 'https://github.com/tokio-rs/tracing-opentelemetry', 'categories': ['development-tools::profiling', 'asynchronous', 'development-tools::debugging'], 'version': '0.22.0'}, 'tracing-subscriber': {'downloads': 871469, 'github_url': 'https://github.com/tokio-rs/tracing', 'categories': ['development-tools::profiling', 'asynchronous', 'development-tools::debugging'], 'version': '0.3.18'}}"
RUSTSEC-2020-0074,2020-11-28T12:00:00Z,pyo3,PyO3,pyo3,pkg:cargo/pyo3,"[{'type': 'CVSS_V3', 'score': 'CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H'}]",[],"['api-bindings', 'development-tools::ffi']",https://github.com/pyo3/pyo3,0.12.0,0.12.4,"{'numpy': {'downloads': 43188, 'github_url': 'https://github.com/PyO3/rust-numpy', 'categories': ['api-bindings', 'science', 'development-tools::ffi'], 'version': '0.20.0'}, 'pythonize': {'downloads': 16339, 'github_url': 'https://github.com/davidhewitt/pythonize', 'categories': [], 'version': '0.20.0'}, 'pyo3-log': {'downloads': 23360, 'github_url': 'https://github.com/vorner/pyo3-log', 'categories': ['development-tools::debugging'], 'version': '0.9.0'}, 'prometheus-client': {'downloads': 47584, 'github_url': 'https://github.com/prometheus/client_rust', 'categories': [], 'version': '0.22.0'}, 'accesskit': {'downloads': 52828, 'github_url': 'https://github.com/AccessKit/accesskit', 'categories': ['gui'], 'version': '0.12.1'}, 'pyo3-asyncio': {'downloads': 7697, 'github_url': 'https://github.com/awestlake87/pyo3-asyncio', 'categories': ['api-bindings', 'development-tools::ffi'], 'version': '0.20.0'}, 'arrow': {'downloads': 23587, 'github_url': 'https://github.com/apache/arrow-rs', 'categories': [], 'version': '49.0.0'}, 'datafusion-common': {'downloads': 10676, 'github_url': 'https://github.com/apache/arrow-datafusion', 'categories': [], 'version': '33.0.0'}, 'eyre': {'downloads': 197719, 'github_url': 'https://github.com/eyre-rs/eyre', 'categories': ['rust-patterns'], 'version': '0.6.9'}, 'polars-lazy': {'downloads': 6664, 'github_url': 'https://github.com/pola-rs/polars', 'categories': [], 'version': '0.35.4'}}"
